filename,category,size_mb
Everest-Group-Core-Modernization-for-Building-Future-Banking-Experiences.pdf,website_articles,1.06
Breitling-case-study.pdf,website_articles,0.25
Solution-Paper_Empower-the-next-generation-of-customer-engagement-with-Gen-AI_CapgeminiMicrosoft.pdf,website_articles,1.13
Final-Infographic-Supply-Chain-in-CPR.pdf,website_articles,0.91
CPR_Grocery-Trends_2025_PoV.pdf,website_articles,10.11
01_Sweta-Mehra.pdf,website_articles,0.68
Sustainability-case-study.pdf,website_articles,0.2
2021_02_04_Capgemini-joins-Verkor-venture-1-5.pdf,website_articles,0.1
Sustainability-in-EUC_Web-1-2.pdf,website_articles,3.5
Office-365-Power-Platform-Brochure-20220914.pdf,website_articles,1.41
Ovais-Sarmad-1.pdf,website_articles,2.48
TechnoVision-for-Automotive.pdf,website_articles,9.19
Stacey-Fluhler.pdf,website_articles,2.07
RMN-Revenue-Growth-Engines.pdf,website_articles,0.47
Everest-Group-AI-and-Generative-AI-Services-PEAK-Matrix-Assessment-2025-Focus-on-Capgemini.pdf,website_articles,0.6
CFT-10_Mike-Crisafulli.pdf,website_articles,1.86
2024-02-27_Capgemini_PM_Tennet_Win_Cloud-Transformation.pdf,website_articles,0.16
08_22_AC37_Capgemini_WindSight-IQ-3.pdf,website_articles,0.2
Nadege-Petit.pdf,website_articles,1.97
WHO-NMH-PND-16.5Rev.1-eng.pdf,website_articles,0.0
Final-Infographic-AI-Agents.pdf,website_articles,1.04
Everest-Group-Software-Product-Engineering-Services-PEAK-Matrix-Assessment-2026-–-Global-Focus-on-Capgemini.pdf,website_articles,0.73
AD_SAF-frm-UCO_PoV_20250210_V05.pdf,website_articles,1.97
LEAP-Inclusion-Digital-Academy.pdf,website_articles,1.68
Final-Infographic-Lab-of-the-Future.pdf,website_articles,0.85
32nd-AGM-–-September-29-2025.pdf,website_articles,0.84
Accelerating-low-carbon-hydrogen-and-cutting-costs-with-digital-technology-2.pdf,website_articles,11.36
KII_E07-Transcript.pdf,website_articles,0.84
Artificial-Intelligence-in-Financial-Services.pdf,website_articles,1.07
Capgemini-Wealth-Management-Top-Trends-2024_Slide-deck.pdf,website_articles,0.84
Capgemini_-_2026-05-27_-_2026_Capital_Markets_Day.pdf,website_articles,0.15
The-CEO-Corner.pdf,website_articles,0.87
Frictionless-CIAM-case-study-1.pdf,website_articles,0.43
PoV_Effective-investment-in-generative-AI-for-marketing_March2024.pdf,website_articles,1.78
The-CEO-Corner-1.pdf,website_articles,2.74
Capgemini_Invent_Smart_assets_Airports_Final_POV.pdf,website_articles,0.0
Tariffs-as-a-turning-point-Point-of-View-Capgemini-June-18-2025.pdf,website_articles,4.5
ETH-Zurich-partnership_PORTRAIT.pdf,website_articles,8.51
Order-of-NCLT-dated-10-June-2022.pdf,website_articles,0.27
North-American-financial-services-company-SS-brochure-1.pdf,website_articles,1.58
07_Henrik-Wenders.pdf,website_articles,0.6
Final-Web-Version-Quantum-Technologies-1.pdf,website_articles,9.25
Supply-Chain-Offer-POV.pdf,website_articles,5.91
KII_E08-Transcript.pdf,website_articles,0.86
Final-Infographic-CX-in-Automotive.pdf,website_articles,0.53
Capgemini-and-Majesco-Partnership.pdf,website_articles,9.72
Employee-Experience-Collaboration-brochure-20221006.pdf,website_articles,0.66
Postal-Ballot-Notice-dated-February-04-2020.pdf,website_articles,1.95
Notice-to-Unsecured-Creditors-of-Capgemini.pdf,website_articles,10.25
Branding_Podcast-Transcript_CR112-Evolving-role-of-AI-across-industries-AI-mini-series-part-1-AAA-team-podcast-.pdf,website_articles,0.47
Global-Oracle-Capabilities.pdf,website_articles,1.05
BeNeLux-Freelancer-Gateway-portal-Data-Privacy-Notice-26092024.pdf,website_articles,0.12
RR003-Messaging-the-future-with-Kathleen-Tandy-Meta.pdf,website_articles,0.46
Claudia-Nemat.pdf,website_articles,0.43
PoV_Envision-a-new-era-of-customer-service-with-generative-AI_Dec-2024.pdf,website_articles,1.39
Frank-Loydl.pdf,website_articles,2.88
Branding_Podcast-Transcript_CR111-From-mission-driven-to-tech-driven-with-Ben-Sparke-Microsoft.pdf,website_articles,0.29
Battery-Infographic.pdf,website_articles,3.55
Technical-Security-Services-–-Large-Accounts.pdf,website_articles,1.17
advanced-driver-assistance-systems_may21.pdf,website_articles,2.43
CRI_PQC_Infographic_V04.pdf,website_articles,1.39
CRI_Next-Gen-Supply-Chain_7th-draft_18092025.pdf,website_articles,9.55
WWR-2024-Behavioral-Finance-web-version-1.pdf,website_articles,3.52
12983_Apprentice-brochure_v9.pdf,website_articles,2.2
CR117-Redesigning-industries-with-AI-with-Scott-Hanselman-Microsoft.pdf,website_articles,0.51
HMRC-SAP-case-study.pdf,website_articles,0.61
CFT-10_Jeremy-Utley.pdf,website_articles,1.76
2026-03-Capgemini_Piterion-Deutsch.pdf,website_articles,0.11
Client-Story-Lower-Saxony-State-Health-Office-implements-a-joint-digital-data-collection-platform_V3.pdf,website_articles,0.71
13065_Graduate-brochure_Rebrand_V3.pdf,website_articles,4.06
Final-Infographic-Conversations-Edition-3.pdf,website_articles,2.45
CEO-Corner.pdf,website_articles,1.96
Final-Infographic-Digital-Continuity-in-AD.pdf,website_articles,0.18
Dr.Nathalie-Casas-1.pdf,website_articles,3.6
AD_UCO-SAF_infographic_20250205_V02.pdf,website_articles,0.41
Digital-accessibility-POV.pdf,website_articles,4.17
FichadeProjeto-APTUS.pdf,website_articles,0.24
Auto_Software-driven_mobility_POV_New_VI.pdf,website_articles,2.23
RR001-This-is-Realities-Remixed-big-trends-for-2026.pdf,website_articles,4.4
Branding_Podcast-Transcript_CR0105-How-little-we-still-understand-about-GreenOps-with-James-Hall-Green-Pixie.pdf,website_articles,0.26
05_12_Capgemini-invests-in-the-OpenAI-Deployment-Co.pdf,website_articles,0.11
Daimler-Truck-IT-Carve-Out-20thApr2026-1.pdf,website_articles,1.18
PR-PORT_Piterion-acquisition-09Mar2026.pdf,website_articles,0.23
Capgemini-for-Microsoft-Agents.pdf,website_articles,1.12
Capgemini_Q1_2026_infographics_ENG.pdf,website_articles,0.1
Global-Oracle-partnership-infographic.pdf,website_articles,0.15
1812.05239.pdf,website_articles,0.65
CRI_Sustainability-Transformation_Infographic-1.pdf,website_articles,0.63
DATEV-client-story-case-study_2d6771.pdf,website_articles,0.49
Branding_Podcast-Transcript_CR083-Jagvinder-Singh-Kang-Partner-International-UK-Head-of-IT-Law-at-Mills-Reeve.pdf,website_articles,0.29
Commercial-vehicles-study-Capgemini-Invent.pdf,website_articles,8.65
ITZBund-client-story-case-study.pdf,website_articles,1.03
Capgemini-Google-Cloud-Lookbook_11032025.pdf,website_articles,3.23
Next-Gen-SOCMDR-Services-–-Large-Accounts.pdf,website_articles,0.98
Liquidhub-India-Private-Limited.pdf,website_articles,20.31
D22907-2024-FS_Life-Insurance-POV_20-03-2025_Locked.pdf,website_articles,3.82
02_Aaron-Mitchell.pdf,website_articles,0.7
Lynda-Gratton.pdf,website_articles,0.48
Leading-European-telecom-company-client-story-case-study.pdf,website_articles,0.14
RR013-Starting-your-own-AI-company-with-Gijs-and-Tijn-One-Horizon.ai_.pdf,website_articles,0.48
Seizing-the-SAP-S4HANA-opportunity-1.pdf,website_articles,0.98
Cybersecurity-in-Smart-Factories_Web-2.pdf,website_articles,7.48
Agentic-Hyper-Personalization_6_11-1.pdf,website_articles,1.29
KII_E02-StenaRecycling-Transcript.pdf,website_articles,1.05
RR010-The-big-data-unlock-for-AI-with-Edward-Calvesbert-IBM-.pdf,website_articles,3.03
Capgemini_-_2022-04_08_-_2021_Universal_Registration_DocumentHD.pdf,website_articles,14.97
Imperial-War-Museum-CS-UK.pdf,website_articles,1.36
2020_07_23_Capgemini_announces_its-ambition_to_become_a_net_zero_business_by_2030_.pdf,website_articles,0.11
Form-MGT-9-Extracts-of-Annual-Return.pdf,website_articles,1.24
Postal-Ballot-Notice.pdf,website_articles,0.86
UK-Supreme-Court-client-story-case-study.pdf,website_articles,0.62
Mike-Dunkley_Karen-Weisenger.pdf,website_articles,0.46
Telco_CS_CRI_infographics_20250423_V08.pdf,website_articles,0.82
HNWI-Loyalty-Risks-AI.pdf,website_articles,4.27
CFT10-06-04-2026-CFT10_Christine-Sarros_Oracle-v3.pdf,website_articles,4.07
Connected-Medical-Device-Security-PoV-2024.pdf,website_articles,0.86
CRI_The-Eco-Digital-Era_Infographic_V3_J.pdf,website_articles,13.77
Capgemini_-_2025-04-29_-_2025_Q1_Revenues.pdf,website_articles,0.18
Strategic-Security-Services.pdf,website_articles,1.0
396107_Next_Generation_Bio-Innovation_V2.pdf,website_articles,19.01
WWR_2026-Infographic.pdf,website_articles,2.16
COI_Spanish.pdf,website_articles,0.41
SF-LS-brochure-2025-Ver-3-2.pdf,website_articles,1.67
eBook-Stage-Alternance-2024.pdf,website_articles,1.77
Form-MGT-7-Annual-Return.pdf,website_articles,6.57
Final-Infographic-New-Leadership-Skills-1.pdf,website_articles,0.18
New-Energy-Business_WEB-1.pdf,website_articles,4.07
BR-for-Aricent-CTC_Scheme-approval.pdf,website_articles,0.21
Automotive-manufacturer-case-study-2.pdf,website_articles,1.65
Gen-AI-for-SWE-in-High-Tech.pdf,website_articles,1.24
Open_Finance_Maturity_Index_Brasil-Capgemini-2024-1.pdf,website_articles,10.28
Climate-Tech_Start-Ups-1.pdf,website_articles,4.48
Final-Infographic-Conversations-Edition-6.pdf,website_articles,2.88
CRI_AI-Software-Engineering_Final1.pdf,website_articles,0.4
WCR-POV-Reimagining-financial-services-with-agentic-AI.pdf,website_articles,3.71
Dr.-Jennifer-Doudna.pdf,website_articles,0.55
231110-Communications-Management-Procedure_SpeakUp_ENG.pdf,website_articles,1.1
Capgemini_-_2024-04-30_-_2024_Q1_Revenues.pdf,website_articles,0.18
18th-March-Customer-service-transformation-CRI_V7.pdf,website_articles,8.84
Siemens-Corporate-IT-client-story-case-study.pdf,website_articles,1.16
List-of-Unpaid-shareholders-transfer-to-IEPF.pdf,website_articles,0.42
RR007-What-happens-when-Moores-law-is-over-with-AJ-Guillon-and-Peter-Richards-YetiWare.pdf,website_articles,0.48
Branding_Podcast-Transcript_CR096-Sustainable-Environment-cross-Government-with-Liam-Walsh-and-Paul-Mukherjee-Defra.pdf,website_articles,0.27
HR-privacy-notice_2018_August_17th-002.pdf,website_articles,0.17
D031-01-2024-Group-CSR-January-2024_V5.2.pdf,website_articles,2.94
School-of-Coding.pdf,website_articles,0.73
Final-Infographic-Connected-Health-1.pdf,website_articles,1.33
Xavier-Chéreau.pdf,website_articles,1.77
Lucia-Sinapi.pdf,website_articles,2.02
Branding_Podcast-Transcript_CR078-The-importance-of-culture-in-responding-to-change-with-Tony-McManus-Bloomberg.pdf,website_articles,0.45
Annik-Inc.pdf,website_articles,0.87
Organ-Ease.pdf,website_articles,0.28
KII_E09-Transcript.pdf,website_articles,0.6
Digital-core-for-insurance_180324_v2.pdf,website_articles,2.8
E-commerce-2.0_Outcome-based-personalized-shopping-with-GenerativeAI.pdf,website_articles,1.74
CRI_Softwarization_Infographic_Final-Draft_14112023.pdf,website_articles,1.45
Threekit-Factsheet-Updated-April-2023.pdf,website_articles,4.6
Tim-Ensor.pdf,website_articles,0.58
Jim-ONeill.pdf,website_articles,1.78
01_07_Capgemini_launches_a_dedicated_Quantum_Lab_and_announces_a_new_agreement_with_IBM-1.pdf,website_articles,0.12
Form_MGT_7_Annual-Return.pdf,website_articles,3.36
RET_vCMTS_POV.pdf,website_articles,0.69
A-roadmap-to-sustainable-AI_Public-Sector.pdf,website_articles,2.02
DECK-Tokenizacao-de-creditos-de-carbono-2024.pdf,website_articles,0.65
Automotive_Connected-Mobility_Infographic.pdf,website_articles,0.51
CRI_Sustainability-in-Automotive_18102022.pdf,website_articles,15.13
SAP-S4HANA-case-study-1.pdf,website_articles,1.14
Digital-Literacy-Mission.pdf,website_articles,3.32
Branding_Podcast-Transcript_CR087-Does-purpose-matter-with-Dave-Snowden.pdf,website_articles,0.39
Inclusive_Tech_WEB-1.pdf,website_articles,2.68
POV-TheFutureOfAutomotiveProcurement-CapgeminiInvent-AT.pdf,website_articles,16.9
Agentic_supply_chains___Dawn_of_a_new_trasformative_era.pdf,website_articles,0.0
become_a_shareholder.pdf,website_articles,0.18
Employee-Experience-Workspace-brochure-20221011.pdf,website_articles,0.94
RRSP01-The-state-of-Life-Sciences-pt-1-The-world-challenges-and-future-of-Life-Sciences-with-Thorsten-Rall-Capgemini.pdf,website_articles,0.54
Technical-Security-Services-–-Large-Accounts-1.pdf,website_articles,1.1
27th-AGM-September-25-2020-.pdf,website_articles,1.83
2000426CRI_Reindustrialization-_Interactive-1-1.pdf,website_articles,7.98
Final-Infographic-CFT8.pdf,website_articles,1.52
Sutainable-Aviation-the-journey-to-net-zero_June-23.pdf,website_articles,18.12
CRI_The-Eco-Digital-Era_V5.pdf,website_articles,14.71
Branding_Podcast-Transcript_CR106-Changing-nature-of-large-scale-apps-with-Timo-Elliott-SAP.pdf,website_articles,0.31
WEMO24-Article-06-The-need-for-a-Demand-Side-Energy-Transition.pdf,website_articles,3.53
Sector_PoVs-and-blogs_Gen-AI_Automotive.pdf,website_articles,1.57
2022-06-08_HEMA_client_story_V3.pdf,website_articles,1.33
RR009-Leading-in-the-Never-Normal-with-Peter-Hinssen.pdf,website_articles,4.4
Gen-Ai-and-Cybersecurity-POV-2024b.pdf,website_articles,2.18
Terms-and-conditions-for-appointment-of-Independent-Directors.pdf,website_articles,0.51
Family-offices_PoV_weblocked-1.pdf,website_articles,4.58
Capgemini_Presentation-France_2022-05-02.pdf,website_articles,2.05
Branding_Podcast-Transcript_Bonus-CRSP06-Big-Frontiers-of-the-Telecoms-Industry-Vivek-Badrinath-GSMA.pdf,website_articles,0.28
COI_German.pdf,website_articles,0.44
Advanced-Asset-Management_PoV.pdf,website_articles,1.26
Branding_Podcast-Transcript_CR076-Digitalising-Financial-services-with-Pranati-Dave-Everest-Group.pdf,website_articles,0.44
Capgemini_Top-Trends-2026_Infographic_Banking.pdf,website_articles,0.24
Infographic-Green-Core-with-SAP-Solutions.pdf,website_articles,0.71
Capgemini_FY_Q4_2025_infographics_ENG.pdf,website_articles,0.13
Alexandra-Palt-1.pdf,website_articles,2.37
KII_E06-Transcript.pdf,website_articles,0.8
CR-Brochure_V19_-Mar-15.pdf,website_articles,8.55
Fast-Forward-_Infographic-6.pdf,website_articles,1.05
TE-Connectivity-knowledge-hub-client-story-case-study.pdf,website_articles,2.27
Final-Web-Version-Engineering-Biology.pdf,website_articles,7.69
CRI_CMO_Playbook_Final-71223_WEB.pdf,website_articles,6.14
Final-Infographic-Supply-Chain.pdf,website_articles,0.72
Connected-Health_POV_Nov21_v2-21MAR2024.pdf,website_articles,3.18
Society-5-FInal-Webfile-V2.pdf,website_articles,28.9
Final-Infographic-Conversations-Edition-4.pdf,website_articles,1.07
Postal-Ballot-–-Notice-dated-August-02-2022.pdf,website_articles,1.62
Carbon_pricing_schemes_for_aviation.pdf,website_articles,0.0
Jared-Spataro.pdf,website_articles,2.5
Capgemini_We-Talk-supply-chain_Infographic.pdf,website_articles,0.87
CRI_world-in-balance-2024_13112024_web.pdf,website_articles,25.97
CRI-Fluid-workforce-1.pdf,website_articles,2.6
Capgemini_Automotive_SAP_Order-simulation-POV_Final_050724.pdf,website_articles,11.17
CRI_Software-in-automotive_final_050925.pdf,website_articles,13.04
RR008-Strategic-leapfrogging-in-a-disturbed-world-with-Andre-Loesekrug-Pietri-Head-of-JEDI.pdf,website_articles,4.46
KII_E18-MagnusMalmstrom-Transcript.pdf,website_articles,0.77
YuWaah.pdf,website_articles,0.66
CSR-Plan-FY-2025-26.pdf,website_articles,0.45
CRI_Customer-Service-Transformation_Infographic_V04.pdf,website_articles,1.51
Cybersecurity-Services-brochure-20210226.pdf,website_articles,0.89
ESO-client-story-case-study.pdf,website_articles,3.67
Sue-Duke.pdf,website_articles,2.95
Consumer-trends_Web_15072025.pdf,website_articles,11.17
CRI_Future-of-batteries_V12.pdf,website_articles,10.21
Accelerate-to-SAP-with-AutoPath.pdf,website_articles,0.27
Everest_Group_-_Artificial_Intelligence__AI__Services_PEAK_Matrix_Assessment_2023_-_Focus_on_Capgemini.pdf,website_articles,0.76
CERT-CAPGEMINI-RFC2350.pdf,website_articles,0.35
Infographic_CSSF-1.pdf,website_articles,1.04
Capgemini_-_2026-05-27_-_Capital_Markets_Day_2026.pdf,website_articles,0.19
AI-Agents_web_160226-1.pdf,website_articles,8.15
CFS_Brochure_04032024-1.pdf,website_articles,4.23
Agentic-AI-POV-2025b.pdf,website_articles,4.02
Kian-Seah.pdf,website_articles,1.04
Final-Infographic-Sustainability-Trends-2024.pdf,website_articles,0.39
KII_E04-Transcript.pdf,website_articles,0.89
Anglian-Water-Delivery-Model-Success-Story-1.pdf,website_articles,0.44
Eneco-eMobility-client-story-case-study-2.pdf,website_articles,0.3
The_Scale_Effect-AI-Industrial-Revolution.pdf,website_articles,0.0
Final-Infographic-B2B-Pulse.pdf,website_articles,0.44
Vincent-Charpiot.pdf,website_articles,1.12
S-JNL-VOL3.ISSUE3-2022-A47-PDF-E.pdf,website_articles,4.74
CPR_Customer-Centric_Grocery_Fulfillment_POV_Final.pdf,website_articles,1.14
Core-Banking-Modernization_Weblock-Version-Final.pdf,website_articles,2.29
FY_2025-ESG-Infographic_ENG.pdf,website_articles,0.14
BCM-Statement-2022.pdf,website_articles,0.14
Persado_Vanguard-Case-Study-01.21.22.pdf,website_articles,0.1
COI_Portuguese-for-Brazil.pdf,website_articles,0.41
Jakson-tekstiversio-Sellutehdasta-suurempi-tarina.pdf,website_articles,0.45
Capgemini_-_2026-02-13-_-2025_Annual_Results.pdf,website_articles,0.3
12_09_Capgemini_Top-tech-trends-to-watch-in-2026_PR.pdf,website_articles,0.15
Final-Infographic-Reindustrialization-Edition-2.pdf,website_articles,1.22
CORE-CR-Brochure-Sept-2025.pdf,website_articles,4.18
Postal-Ballot-–-Notice-dated-August-04-2020.pdf,website_articles,1.11
12-Creativity-and-Data.pdf,website_articles,1.09
World-Rugby-Case-Study-Global.pdf,website_articles,0.88
Automotive-CX_POV_Time-to-level-up_Capgemini-Invent-2.pdf,website_articles,2.59
Branding_Podcast-Transcript_CR102-Tattoos-Tech-and-Teams-what-ink-means-in-the-age-of-AI-with-Jitske-Kramer-Corporate-Anthropologist.pdf,website_articles,0.29
2021_02_11_-Capgemini-joins-the-WEF-Partnering-for-Racial-Justice-in-Business-initiative.pdf,website_articles,0.11
Branding_Podcast-Transcript_CR086-Christmas-special-Trends-2025-with-Gene-Kim-Guru.pdf,website_articles,0.34
CRI_Generative-AI-2nd-Edition_Infographic_V03.pdf,website_articles,1.59
140126CRI_Gen-AI-in-Lifesciences-_Final-interactive-1.pdf,website_articles,10.24
Silvio-Micali.pdf,website_articles,0.41
Capgemini_Digital_Entertainment_Exchange_Brochure.pdf,website_articles,2.21
ESP_08_01_Capgemini-announces-William-Rozes-departure-from-the-Group_REV_JG.pdf,website_articles,0.09
Vinisha-Umashankar-1.pdf,website_articles,3.17
HMRC-trade-statistics-client-story-case-study-1.pdf,website_articles,0.46
WPCIR_2026_2MB-Weblock-1.pdf,website_articles,2.93
WEMO24-Article-01-How-to-make-money-from-renewables.pdf,website_articles,3.16
PC-Insurance-case-study.pdf,website_articles,0.81
Branding_Podcast-Transcript_CR089-Culture-to-drive-change-with-Alex-Alves-Unilever.pdf,website_articles,0.3
MTU-Aero-Engines-client-story-case-study.pdf,website_articles,0.2
RR002-The-business-tech-divide-with-John-Koerwer-UGI-Corporation.pdf,website_articles,0.48
Brochure-Cyber-Experience-Center.pdf ,website_articles,0.17
Next-Gen-SOC-Services.pdf,website_articles,1.0
Thierry-Baril.pdf,website_articles,0.53
Final-Infographic-Consumer-Trends-1.pdf,website_articles,0.61
Everest-Group-Net-Zero-Consulting-Services-PEAK-Matrix-Assessment-2025-Focus-on-Capgemini.pdf,website_articles,0.45
Data-Sharing-Caring-Take-Care.pdf,website_articles,0.18
Final-Infographic-Sustainbility-Trends-2025.pdf,website_articles,2.28
Anudip-Foundation-LEAP-Digital-Academy-Program.pdf,website_articles,0.53
Postal-Ballot-–-Notice-dated-August-04-2021.pdf,website_articles,6.92
ibm-infographics_V02.pdf,website_articles,0.18
SCLM-brochure.pdf,website_articles,0.53
Everest-Group-IAM-Services-PEAK-Matrix-Assessment-2025-Focus-on-Capgemini.pdf,website_articles,0.57
Circular-Economy_11112021_v10_web-2.pdf,website_articles,6.38
CFT-10_The-CEO-Corner.pdf,website_articles,1.72
Ascendance-client-story-case-story.pdf,website_articles,0.42
Capgemini-Client-story-_Media-co.-case-study-of-user-experience-transformation.pdf,website_articles,0.27
CRI_World-in-balance-1.pdf,website_articles,11.78
Ferrovial-case-study.pdf,website_articles,0.8
KII_E11-PernillaJonsson-Transcript.pdf,website_articles,0.79
AD_POV_20230324_V05.pdf,website_articles,4.55
Branding_Podcast-Transcript_CR103-Cloud-on-the-rocks-AAA-Transformation-into-a-product-driven-enterprise.pdf,website_articles,0.3
POV-Tokenizacao-de-creditos-de-carbono-2024.pdf,website_articles,0.63
Zelros-Factsheet-Updated-April-2023.pdf,website_articles,8.75
BMW-supply-chain-transformation-case-study.pdf,website_articles,0.67
Engineering-the-Next-POV-Overview-2024.pdf,website_articles,1.88
Executive-Summary.pdf,website_articles,0.61
End-to-end-Critical-Software-Engineering_Brochure_vf.pdf,website_articles,1.81
Capgemini_Top-Trends-2026_Banking-1.pdf,website_articles,2.84
Touchless-Claims-for-Property-and-Casulty-Insurance.pdf,website_articles,0.42
Red-Eléctrica-case-study.pdf,website_articles,1.41
Notice-to-Equity-Shareholders-of-Capgemini.pdf,website_articles,10.05
Solcen-Technologies-Private-Limited.pdf,website_articles,8.07
Imperial-War-Museums-client-story-case-study.pdf,website_articles,1.36
BM-24-HC-SC.pdf?_gl=1*1n8gb7r*_gcl_au*MTcxMDUxMTcyNy4xNzMxNDcxOTE0*_ga*NDUzNzkzMTgzLjE3MzE0NzE5MTQ.*_ga_RL51ZDWRGH*MTczMTQ3MTkxMy4xLjEuMTczMTQ3MTk0Ny4yNi4wLjA.,website_articles,6.04
Technical-Security-Services.pdf,website_articles,1.07
Postal-Ballot-Notice-dated-April-26-2023.pdf,website_articles,1.22
Prof.-Susan-Hockfield.pdf,website_articles,2.07
Frances-Arnold-1.pdf,website_articles,3.07
2023-Aero-SAF-POV.pdf,website_articles,1.91
Next-generation-digital-continuity_Brochure_vf.pdf,website_articles,0.82
AD-Supply-Chain-v8.pdf,website_articles,27.49
KII_E03-Transcript.pdf,website_articles,0.98
t%20%22_blank,website_articles,0.0
Final-Infographic-Connected-Products.pdf,website_articles,1.19
Automotive_Supply_Chain_POV_07.2024.pdf,website_articles,3.14
Arielle-Kouyoumdjian-1.pdf,website_articles,3.13
RR012-How-Open-Source-is-powering-AI-with-Richard-Harmond-Red-Hat-Realities-Remixed-Transcript.pdf,website_articles,0.47
Time-for-Profit-Next-Level-Retail-.pdf,website_articles,4.17
Nos-engagements-societaux-Complet.pdf,website_articles,4.2
Revolutionizing_Healthcare-payer_digital_transformation_success_web-locked.pdf,website_articles,3.1
Next-Gen-SOC-MDR-Services.pdf,website_articles,0.96
PC-POV-1.pdf,website_articles,5.47
11_04_Orano-Capgemini-AI-Robotics-Lab-story.pdf,website_articles,0.12
Remi-Lugagne-Delpon-2.pdf,website_articles,0.55
Rethinking-Rail_Capgemini-PoV_2025.pdf,website_articles,18.53
Circular-Economy_11112021_v10_web-2-1.pdf,website_articles,6.39
Transitioning-to-Sustainable-Mobility_APRIL-23.pdf,website_articles,4.85
PR-PORT_Google-Cloud-AI-Enterprise-Hub-23Abr2026.docx.pdf,website_articles,0.24
Unlocking-Facial_Recognition_Technology-in-Healthcare.pdf,website_articles,0.76
Branding_Podcast-Transcript_CR115-For-the-love-of-data-with-Indhira-Mani-RSA-Insurance.pdf,website_articles,0.45
Raport_Biznes_i_prawa_czlowieka.pdf,website_articles,15.3
AutomotiveSuppliers_Driving-the-agenda-for-the-connected-economy_V2.pdf,website_articles,0.6
Infographic-_CRI_World-in-balance_211123.pdf,website_articles,0.72
2019_11_05_Capgemini_WEMO.pdf,website_articles,0.15
Jakson-tekstiversio-On-Pulse-goes-Google-Cloud-AI-Day-Helsinki.pdf,website_articles,0.35
Connected-Mobility_PoV.pdf,website_articles,6.39
CyberInsurance_Brochure_20210429.pdf,website_articles,0.53
08_Carrie-Berk.pdf,website_articles,0.29
Capgemini-for-Copilot-Agents-Battle-card.pdf,website_articles,1.88
Branding_Podcast-Transcript_CR082-Surviving-Migration-in-the-Age-of-AI-with-Petra-Molnar-Harvard-Faculty-Associate.pdf,website_articles,0.28
Presentation-2025-de-Capgemini-en-France.pdf,website_articles,6.02
CR091-Sovereign-AI-with-Chris-Stokel-Walker-Journalist-and-author.pdf,website_articles,0.3
Scottish-Water-SWIFT-case-study.pdf,website_articles,1.98
